id,theme,character,scene,prop,src,prompt_en,prompt_zh,desc_kid
nat_deer_meadow_backpack,nature,deer,meadow,backpack,./assets/images/nat_deer_meadow_backpack.webp,"a graceful little spotted deer on a wide grassy meadow with wildflowers, wearing a sturdy hiking backpack, nature theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張自然風格的圖：身上有斑點的小鹿在開滿野花的廣闊草原上，背著一個結實的登山背包。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 身上有斑點的小鹿在開滿野花的廣闊草原上，背著一個結實的登山背包！這是一張自然世界的快樂畫面～
nat_deer_meadow_torch,nature,deer,meadow,torch,./assets/images/nat_deer_meadow_torch.webp,"a graceful little spotted deer on a wide grassy meadow with wildflowers, holding a wooden torch with warm fire, nature theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張自然風格的圖：身上有斑點的小鹿在開滿野花的廣闊草原上，舉著一支熊熊燃燒的木火把。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 身上有斑點的小鹿在開滿野花的廣闊草原上，舉著一支熊熊燃燒的木火把！這是一張自然世界的快樂畫面～
nat_deer_meadow_telescope,nature,deer,meadow,telescope,./assets/images/nat_deer_meadow_telescope.webp,"a graceful little spotted deer on a wide grassy meadow with wildflowers, holding a small brass telescope, nature theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張自然風格的圖：身上有斑點的小鹿在開滿野花的廣闊草原上，舉著一支銅色的小望遠鏡。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 身上有斑點的小鹿在開滿野花的廣闊草原上，舉著一支銅色的小望遠鏡！這是一張自然世界的快樂畫面～
nat_deer_meadow_net,nature,deer,meadow,net,./assets/images/nat_deer_meadow_net.webp,"a graceful little spotted deer on a wide grassy meadow with wildflowers, holding a butterfly net, nature theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張自然風格的圖：身上有斑點的小鹿在開滿野花的廣闊草原上，手裡拿著一支捕蟲網。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 身上有斑點的小鹿在開滿野花的廣闊草原上，手裡拿著一支捕蟲網！這是一張自然世界的快樂畫面～
nat_forest_kid_forest_backpack,nature,forest_kid,forest,backpack,./assets/images/nat_forest_kid_forest_backpack.webp,"a curious child of the forest in a lush green sunny forest, wearing a sturdy hiking backpack, nature theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張自然風格的圖：森林裡的小朋友在綠意盎然的陽光森林裡，背著一個結實的登山背包。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 森林裡的小朋友在綠意盎然的陽光森林裡，背著一個結實的登山背包！這是一張自然世界的快樂畫面～
nat_forest_kid_forest_torch,nature,forest_kid,forest,torch,./assets/images/nat_forest_kid_forest_torch.webp,"a curious child of the forest in a lush green sunny forest, holding a wooden torch with warm fire, nature theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張自然風格的圖：森林裡的小朋友在綠意盎然的陽光森林裡，舉著一支熊熊燃燒的木火把。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 森林裡的小朋友在綠意盎然的陽光森林裡，舉著一支熊熊燃燒的木火把！這是一張自然世界的快樂畫面～
nat_forest_kid_forest_telescope,nature,forest_kid,forest,telescope,./assets/images/nat_forest_kid_forest_telescope.webp,"a curious child of the forest in a lush green sunny forest, holding a small brass telescope, nature theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張自然風格的圖：森林裡的小朋友在綠意盎然的陽光森林裡，舉著一支銅色的小望遠鏡。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 森林裡的小朋友在綠意盎然的陽光森林裡，舉著一支銅色的小望遠鏡！這是一張自然世界的快樂畫面～
nat_forest_kid_forest_net,nature,forest_kid,forest,net,./assets/images/nat_forest_kid_forest_net.webp,"a curious child of the forest in a lush green sunny forest, holding a butterfly net, nature theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張自然風格的圖：森林裡的小朋友在綠意盎然的陽光森林裡，手裡拿著一支捕蟲網。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 森林裡的小朋友在綠意盎然的陽光森林裡，手裡拿著一支捕蟲網！這是一張自然世界的快樂畫面～
nat_forest_kid_snow_backpack,nature,forest_kid,snow,backpack,./assets/images/nat_forest_kid_snow_backpack.webp,"a curious child of the forest in front of a beautiful snowy mountain, wearing a sturdy hiking backpack, nature theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張自然風格的圖：森林裡的小朋友在白雪皚皚的雪山前，背著一個結實的登山背包。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 森林裡的小朋友在白雪皚皚的雪山前，背著一個結實的登山背包！這是一張自然世界的快樂畫面～
nat_forest_kid_snow_torch,nature,forest_kid,snow,torch,./assets/images/nat_forest_kid_snow_torch.webp,"a curious child of the forest in front of a beautiful snowy mountain, holding a wooden torch with warm fire, nature theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張自然風格的圖：森林裡的小朋友在白雪皚皚的雪山前，舉著一支熊熊燃燒的木火把。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 森林裡的小朋友在白雪皚皚的雪山前，舉著一支熊熊燃燒的木火把！這是一張自然世界的快樂畫面～
nat_forest_kid_snow_telescope,nature,forest_kid,snow,telescope,./assets/images/nat_forest_kid_snow_telescope.webp,"a curious child of the forest in front of a beautiful snowy mountain, holding a small brass telescope, nature theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張自然風格的圖：森林裡的小朋友在白雪皚皚的雪山前，舉著一支銅色的小望遠鏡。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 森林裡的小朋友在白雪皚皚的雪山前，舉著一支銅色的小望遠鏡！這是一張自然世界的快樂畫面～
nat_forest_kid_snow_net,nature,forest_kid,snow,net,./assets/images/nat_forest_kid_snow_net.webp,"a curious child of the forest in front of a beautiful snowy mountain, holding a butterfly net, nature theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張自然風格的圖：森林裡的小朋友在白雪皚皚的雪山前，手裡拿著一支捕蟲網。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 森林裡的小朋友在白雪皚皚的雪山前，手裡拿著一支捕蟲網！這是一張自然世界的快樂畫面～
nat_forest_kid_lake_backpack,nature,forest_kid,lake,backpack,./assets/images/nat_forest_kid_lake_backpack.webp,"a curious child of the forest by a calm sparkling blue lake, wearing a sturdy hiking backpack, nature theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張自然風格的圖：森林裡的小朋友在波光粼粼的藍色湖邊，背著一個結實的登山背包。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 森林裡的小朋友在波光粼粼的藍色湖邊，背著一個結實的登山背包！這是一張自然世界的快樂畫面～
nat_forest_kid_lake_torch,nature,forest_kid,lake,torch,./assets/images/nat_forest_kid_lake_torch.webp,"a curious child of the forest by a calm sparkling blue lake, holding a wooden torch with warm fire, nature theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張自然風格的圖：森林裡的小朋友在波光粼粼的藍色湖邊，舉著一支熊熊燃燒的木火把。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 森林裡的小朋友在波光粼粼的藍色湖邊，舉著一支熊熊燃燒的木火把！這是一張自然世界的快樂畫面～
nat_forest_kid_lake_telescope,nature,forest_kid,lake,telescope,./assets/images/nat_forest_kid_lake_telescope.webp,"a curious child of the forest by a calm sparkling blue lake, holding a small brass telescope, nature theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張自然風格的圖：森林裡的小朋友在波光粼粼的藍色湖邊，舉著一支銅色的小望遠鏡。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 森林裡的小朋友在波光粼粼的藍色湖邊，舉著一支銅色的小望遠鏡！這是一張自然世界的快樂畫面～
nat_forest_kid_lake_net,nature,forest_kid,lake,net,./assets/images/nat_forest_kid_lake_net.webp,"a curious child of the forest by a calm sparkling blue lake, holding a butterfly net, nature theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張自然風格的圖：森林裡的小朋友在波光粼粼的藍色湖邊，手裡拿著一支捕蟲網。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 森林裡的小朋友在波光粼粼的藍色湖邊，手裡拿著一支捕蟲網！這是一張自然世界的快樂畫面～
nat_forest_kid_meadow_backpack,nature,forest_kid,meadow,backpack,./assets/images/nat_forest_kid_meadow_backpack.webp,"a curious child of the forest on a wide grassy meadow with wildflowers, wearing a sturdy hiking backpack, nature theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張自然風格的圖：森林裡的小朋友在開滿野花的廣闊草原上，背著一個結實的登山背包。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 森林裡的小朋友在開滿野花的廣闊草原上，背著一個結實的登山背包！這是一張自然世界的快樂畫面～
nat_forest_kid_meadow_torch,nature,forest_kid,meadow,torch,./assets/images/nat_forest_kid_meadow_torch.webp,"a curious child of the forest on a wide grassy meadow with wildflowers, holding a wooden torch with warm fire, nature theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張自然風格的圖：森林裡的小朋友在開滿野花的廣闊草原上，舉著一支熊熊燃燒的木火把。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 森林裡的小朋友在開滿野花的廣闊草原上，舉著一支熊熊燃燒的木火把！這是一張自然世界的快樂畫面～
